"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x39585367","x1321830414030409729",2020-10-29 15:05:03,"Harvard","LISTEN: Professor Mark Jordan sits down w/ @HarvardDivinity student @JordanV_MDiv to discuss how students have contributed to chronicling LGBTQ+ history at @Harvard and what questions we might be leaving out of the LGBTQ+ narrative. #LGBTHistoryMonth

https://t.co/9T6jwc9vSk","Buffer",140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,,,"x63502461 x63502461 x1285981532176486401","HarvardDivinity HarvardDivinity JordanV_MDiv","en",,,,,,,,,,,,,,,,"x1321802952621858820","LISTEN: Professor Mark Jordan sits down w/ @HarvardDivinity student @JordanV_MDiv to discuss how students have contributed to chronicling LGBTQ+ history at @Harvard and what questions we might be leaving out of the LGBTQ+ narrative. #LGBTHistoryMonth

https://t.co/9T6jwc9vSk",2020-10-29 13:15:56,"Twitter Web App",15,8,"x63502461","HarvardDivinity","Harvard Divinity",17311,398,10349,"Cambridge","The official Twitter feed of Harvard Divinity School.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321830414030409729","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321822853763878913",2020-10-29 14:35:01,"Harvard","How might the election change the United States' place on the world stage? Harvard experts discuss. https://t.co/slFdO6kGk3","Falcon Social Media Management ",123,,,,FALSE,FALSE,84,27,,,,,"hrvd.me/worldstage800t","https://t.co/slFdO6kGk3","https://hrvd.me/worldstage800t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321822853763878913","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321636626301407232",2020-10-29 02:15:01,"Harvard","A Harvard panel including former Governor Deval Patrick discussed ways to launch change during polarizing times https://t.co/AeG8SuY9qm","Falcon Social Media Management ",135,,,,FALSE,FALSE,67,8,,,,,"hrvd.me/patrick6188t","https://t.co/AeG8SuY9qm","https://hrvd.me/patrick6188t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321636626301407232","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321611461572108289",2020-10-29 00:35:01,"Harvard","This year, voters in Massachusetts and Alaska will have the opportunity to adopt ranked-choice voting statewide. Peter Brann, visiting lecturer at @Harvard_Law, discusses the system. https://t.co/MSFfo7rAyA","Falcon Social Media Management ",206,,,,FALSE,FALSE,61,11,,,,,"today.law.harvard.edu/ranked-choice-…","https://t.co/MSFfo7rAyA","https://today.law.harvard.edu/ranked-choice-voting-explained/",,,,,,,,,"x19259102","Harvard_Law","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321611461572108289","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321578752514482176",2020-10-28 22:25:03,"Harvard","“I'm grateful to share my study of of yoga with the Harvard community every week as we navigate remote learning and connection.” - Jessica Young Chang, @HarvardDivinity '22 https://t.co/ZrwgpEybWM","Falcon Social Media Management ",172,,,,FALSE,FALSE,93,7,,,,,,,,"http://pbs.twimg.com/media/Elcw3l3XYAIZhbW.jpg","https://t.co/ZrwgpEybWM","https://twitter.com/Harvard/status/1321578752514482176/photo/1","photo","http://pbs.twimg.com/media/Elcw3l3XYAIZhbW.jpg","https://t.co/ZrwgpEybWM","https://twitter.com/Harvard/status/1321578752514482176/photo/1",,"x63502461","HarvardDivinity","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321578752514482176","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321532188341522432",2020-10-28 19:20:01,"Harvard","With COVID and the Affordable Care Act high on voters’ minds, @HarvardChanSPH's Benjamin Sommers discusses what to expect after the election https://t.co/DUbcHyunh2","Falcon Social Media Management ",164,,,,FALSE,FALSE,48,7,,,,,"hrvd.me/healthcare353t","https://t.co/DUbcHyunh2","https://hrvd.me/healthcare353t",,,,,,,,,"x42651647","HarvardChanSPH","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321532188341522432","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321507022270009346",2020-10-28 17:40:01,"Harvard","Universal masking led to a decrease in COVID-19 infections among health care workers even as the infection rate continued to steeply rise in the surrounding community population https://t.co/Vx1N1LTiMK","Falcon Social Media Management ",201,,,,FALSE,FALSE,115,34,,,,,"hms.harvard.edu/news/mask-slow…","https://t.co/Vx1N1LTiMK","https://hms.harvard.edu/news/mask-slow-down-sars-cov-2-0",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321507022270009346","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321469273550790656",2020-10-28 15:10:01,"Harvard","Harvard experts discuss ethical concerns that arise as artificial intelligence takes a bigger decision-making role in more industries https://t.co/VPD7Ne7Y0a","Falcon Social Media Management ",157,,,,FALSE,FALSE,217,54,,,,,"hrvd.me/aiethics452t","https://t.co/VPD7Ne7Y0a","https://hrvd.me/aiethics452t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321469273550790656","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321432823249723392",2020-10-28 12:45:10,"Harvard","Beautiful fall at Harvard 🍂 https://t.co/d3Ng75gHZU","Falcon Social Media Management ",27,,,,FALSE,FALSE,3779,343,,,,,,,,"http://pbs.twimg.com/media/ElasHoSXUAAVl-e.jpg","https://t.co/d3Ng75gHZU","https://twitter.com/Harvard/status/1321432823249723392/photo/1","photo","http://pbs.twimg.com/media/ElasHoSXUAAVl-e.jpg http://pbs.twimg.com/media/ElasIpTX0AA_hEz.jpg http://pbs.twimg.com/media/ElasJO9WoAAfr6c.jpg","https://t.co/d3Ng75gHZU https://t.co/d3Ng75gHZU https://t.co/d3Ng75gHZU","https://twitter.com/Harvard/status/1321432823249723392/photo/1 https://twitter.com/Harvard/status/1321432823249723392/photo/1 https://twitter.com/Harvard/status/1321432823249723392/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321432823249723392","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321271726978859014",2020-10-28 02:05:02,"Harvard","In a @harvardiop poll, a majority of young Americans—regardless of political affiliation—agree that the government should have an increased role in improving mental health services and addressing health care issues. See more from the report: https://t.co/dHSxoFemoA https://t.co/mOJQEedHyB","Falcon Social Media Management ",265,,,,FALSE,FALSE,174,44,,,,,"iop.harvard.edu/youth-poll/har…","https://t.co/dHSxoFemoA","https://iop.harvard.edu/youth-poll/harvard-youth-poll","http://pbs.twimg.com/media/ElYZobWXEAA4ZOo.png","https://t.co/mOJQEedHyB","https://twitter.com/Harvard/status/1321271726978859014/photo/1","photo","http://pbs.twimg.com/media/ElYZobWXEAA4ZOo.png","https://t.co/mOJQEedHyB","https://twitter.com/Harvard/status/1321271726978859014/photo/1",,"x38459769","harvardiop","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321271726978859014","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321249072112668674",2020-10-28 00:35:01,"Harvard","For couples, the healthy or unhealthy behavior patterns of one person may be strongly linked to the patterns of the other https://t.co/p5xi3ONoS3","Falcon Social Media Management ",145,,,,FALSE,FALSE,85,21,,,,,"hrvd.me/couplesheart55t","https://t.co/p5xi3ONoS3","https://hrvd.me/couplesheart55t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321249072112668674","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321197482156658688",2020-10-27 21:10:01,"Harvard","Professor Clooney discusses the pope’s recent comments and what they mean for members of the Catholic LGBTQ community https://t.co/RTupTJ81Ib","Falcon Social Media Management ",141,,,,FALSE,FALSE,52,10,,,,,"hrvd.me/pope0923t","https://t.co/RTupTJ81Ib","https://hrvd.me/pope0923t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321197482156658688","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321148408971841536",2020-10-27 17:55:01,"Harvard","The revised program at @HarvardGSD replaces eight concentration areas with four “domains,” all designed to address the interaction of design with landscape, ecology, infrastructure, and other environmental concerns https://t.co/B6mT4fxhm5","Falcon Social Media Management ",238,,,,FALSE,FALSE,66,19,,,,,"hrvd.me/gsdmasters234t","https://t.co/B6mT4fxhm5","https://hrvd.me/gsdmasters234t",,,,,,,,,"x19272669","HarvardGSD","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321148408971841536","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1321101852042297345",2020-10-27 14:50:01,"Harvard","Harvard students and alumnae are working with the Science Club for Girls to help inspire the next generation of scientists https://t.co/7LpuH1iNt0","Falcon Social Media Management ",146,,,,FALSE,FALSE,174,27,,,,,"hrvd.me/scienceclub778t","https://t.co/7LpuH1iNt0","https://hrvd.me/scienceclub778t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1321101852042297345","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320887939484831744",2020-10-27 00:40:00,"Harvard","Can a single vote make a difference? Harvard students and faculty know the power of one vote. https://t.co/pW14z80eiC","Twitter Media Studio",93,,,,FALSE,FALSE,178,33,,,,,,,,"http://pbs.twimg.com/media/Ej0IYSmU4AImKZ0.jpg","https://t.co/pW14z80eiC","https://twitter.com/Harvard/status/1320887939484831744/video/1","photo","http://pbs.twimg.com/media/Ej0IYSmU4AImKZ0.jpg","https://t.co/pW14z80eiC","https://twitter.com/Harvard/status/1320887939484831744/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320887939484831744","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320845160389988360",2020-10-26 21:50:01,"Harvard","When humans age, they tend to favor small circles of meaningful, established friendships. These behaviors were thought to be unique to humans, but it turns out chimpanzees, one of our closest living relatives, have these traits, too. https://t.co/RjXrkARz1x","Falcon Social Media Management ",257,,,,FALSE,FALSE,132,34,,,,,"hrvd.me/chimpfriend22t","https://t.co/RjXrkARz1x","https://hrvd.me/chimpfriend22t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320845160389988360","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320796098701774853",2020-10-26 18:35:03,"Harvard","“On any day, I may walk past 50 different people on my way to get coffee. I stick to my testing schedule for those people. With regular testing, I can be confident that I am not bringing extra risk into their lives or the lives of their loved ones.” - Tyler LeComer, @harvardmed https://t.co/UOT2fqTjKY","Falcon Social Media Management ",278,,,,FALSE,FALSE,235,25,,,,,,,,"http://pbs.twimg.com/media/ElRpDGuWoAIiRmQ.jpg","https://t.co/UOT2fqTjKY","https://twitter.com/Harvard/status/1320796098701774853/photo/1","photo","http://pbs.twimg.com/media/ElRpDGuWoAIiRmQ.jpg","https://t.co/UOT2fqTjKY","https://twitter.com/Harvard/status/1320796098701774853/photo/1",,"x30862829","harvardmed","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320796098701774853","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320729398950174722",2020-10-26 14:10:01,"Harvard","The experimental medication for ALS has the potential to prolong patient survival https://t.co/2QeSw2v13d","Falcon Social Media Management ",105,,,,FALSE,FALSE,120,21,,,,,"hrvd.me/als2388t","https://t.co/2QeSw2v13d","https://hrvd.me/als2388t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320729398950174722","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320495352236052482",2020-10-25 22:40:00,"Harvard","How does contact tracing, which helps protect the community and break the chain of infection, work? https://t.co/xoue6xL4WT","Twitter Media Studio",99,,,,FALSE,FALSE,78,29,,,,,,,,"http://pbs.twimg.com/media/Eju3jykXkAEjdV3.jpg","https://t.co/xoue6xL4WT","https://twitter.com/Harvard/status/1320495352236052482/video/1","photo","http://pbs.twimg.com/media/Eju3jykXkAEjdV3.jpg","https://t.co/xoue6xL4WT","https://twitter.com/Harvard/status/1320495352236052482/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320495352236052482","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320418600855982080",2020-10-25 17:35:01,"Harvard","“Chris leaves quite a legacy of his documentary photography, which is known internationally, but also he has a legacy of students who were devoted to him and discovered photography through their studies with him.” https://t.co/tGW3KQcG9l","Falcon Social Media Management ",237,,,,FALSE,FALSE,115,12,,,,,"hrvd.me/killip7668t","https://t.co/tGW3KQcG9l","https://hrvd.me/killip7668t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320418600855982080","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320378335424372740",2020-10-25 14:55:01,"Harvard","Vivekae Kim and Meena Venkataramanan created “Stories from the Border,” which explores migration from a variety of perspectives, with articles, a newsletter, interactive maps, photo essays, and a podcast. #HarvardServes https://t.co/0eTcye9fu9","Falcon Social Media Management ",243,,,,FALSE,FALSE,97,12,,,"HarvardServes",,"hrvd.me/arizona9t","https://t.co/0eTcye9fu9","https://hrvd.me/arizona9t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320378335424372740","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320143035028721665",2020-10-24 23:20:01,"Harvard","Time named former @harvardmed Professor Jessica Meir among its 100 most influential people https://t.co/1euJ4g4H7t","Falcon Social Media Management ",114,,,,FALSE,FALSE,202,26,,,,,"hrvd.me/meir3996t","https://t.co/1euJ4g4H7t","https://hrvd.me/meir3996t",,,,,,,,,"x30862829","harvardmed","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320143035028721665","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
"x39585367","x1320106544583892993",2020-10-24 20:55:01,"Harvard","The study shows what’s believed to be the first evidence of nonhuman animals deliberately selecting who they socialize with during aging https://t.co/RjXrkARz1x","Falcon Social Media Management ",160,,,,FALSE,FALSE,153,33,,,,,"hrvd.me/chimpfriend22t","https://t.co/RjXrkARz1x","https://hrvd.me/chimpfriend22t",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Harvard/status/1320106544583892993","Harvard University","Cambridge, MA","Devoted to excellence in teaching, learning, and research, and to developing leaders who make a difference globally.","http://t.co/n5qU9llHb8",FALSE,1164394,770,9190,44033,8968,2009-05-12 20:18:09,TRUE,"http://t.co/n5qU9llHb8","http://www.harvard.edu",,"https://pbs.twimg.com/profile_banners/39585367/1599077685","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/875797335342817282/JO5OsmxU_normal.jpg"
